ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_104513	1631	Frankenstein  The Modern Prometheus - pg84_chunk1495	INSERTED					not at all	10	10	26	60	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1495|Frankenstein  The Modern Prometheus - pg84_chunk1435|Heart of Darkness by Joseph Conrad - pg219_chunk561|Frankenstein  The Modern Prometheus - pg84_chunk1430|Pride and Prejudice - pg1342_chunk3898	Frankenstein  The Modern Prometheus - pg84_chunk1495|Frankenstein  The Modern Prometheus - pg84_chunk1435|Heart of Darkness by Joseph Conrad - pg219_chunk561|Frankenstein  The Modern Prometheus - pg84_chunk1430|Pride and Prejudice - pg1342_chunk3898
20260215_104513	1632	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4593	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4593|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4605|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4542|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk409	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4593|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4605|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4542|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk409
20260215_104513	1632	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4593	INSERTED					not at all	10	10	22	70	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4593|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4605|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1639|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4030	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4593|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4605|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1639|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4030
20260215_104513	1633	Pride and Prejudice - pg1342_chunk5215	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk5215|Pride and Prejudice - pg1342_chunk5192|Pride and Prejudice - pg1342_chunk2195|Pride and Prejudice - pg1342_chunk4157|Pride and Prejudice - pg1342_chunk5015	Pride and Prejudice - pg1342_chunk5215|Pride and Prejudice - pg1342_chunk5192|Pride and Prejudice - pg1342_chunk2195|Pride and Prejudice - pg1342_chunk4157|Pride and Prejudice - pg1342_chunk5015
20260215_104513	1633	Pride and Prejudice - pg1342_chunk5215	INSERTED					not at all	10	10	24	51	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk5215|Pride and Prejudice - pg1342_chunk5192|Pride and Prejudice - pg1342_chunk2195|Pride and Prejudice - pg1342_chunk3040|Pride and Prejudice - pg1342_chunk2740	Pride and Prejudice - pg1342_chunk5215|Pride and Prejudice - pg1342_chunk5192|Pride and Prejudice - pg1342_chunk2195|Pride and Prejudice - pg1342_chunk3040|Pride and Prejudice - pg1342_chunk2740
20260215_104513	1634	Heart of Darkness by Joseph Conrad - pg219_chunk1137	ORIGINAL														True	1	True	1	5/5	1.0000	Heart of Darkness by Joseph Conrad - pg219_chunk1137|Heart of Darkness by Joseph Conrad - pg219_chunk1216|Heart of Darkness by Joseph Conrad - pg219_chunk1129|Heart of Darkness by Joseph Conrad - pg219_chunk319|Heart of Darkness by Joseph Conrad - pg219_chunk1273	Heart of Darkness by Joseph Conrad - pg219_chunk1137|Heart of Darkness by Joseph Conrad - pg219_chunk1216|Heart of Darkness by Joseph Conrad - pg219_chunk1129|Heart of Darkness by Joseph Conrad - pg219_chunk319|Heart of Darkness by Joseph Conrad - pg219_chunk1273
20260215_104513	1634	Heart of Darkness by Joseph Conrad - pg219_chunk1137	INSERTED					not at all	10	10	28	54	False				True	1	True	1	5/5	1.0000	Heart of Darkness by Joseph Conrad - pg219_chunk1137|Heart of Darkness by Joseph Conrad - pg219_chunk1216|Heart of Darkness by Joseph Conrad - pg219_chunk1129|Heart of Darkness by Joseph Conrad - pg219_chunk319|Heart of Darkness by Joseph Conrad - pg219_chunk985	Heart of Darkness by Joseph Conrad - pg219_chunk1137|Heart of Darkness by Joseph Conrad - pg219_chunk1216|Heart of Darkness by Joseph Conrad - pg219_chunk1129|Heart of Darkness by Joseph Conrad - pg219_chunk319|Heart of Darkness by Joseph Conrad - pg219_chunk985
20260215_104513	1635	Pride and Prejudice - pg1342_chunk3895	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3895|Pride and Prejudice - pg1342_chunk4042|Pride and Prejudice - pg1342_chunk1083|Pride and Prejudice - pg1342_chunk32|Pride and Prejudice - pg1342_chunk4300	Pride and Prejudice - pg1342_chunk3895|Pride and Prejudice - pg1342_chunk4042|Pride and Prejudice - pg1342_chunk1083|Pride and Prejudice - pg1342_chunk32|Pride and Prejudice - pg1342_chunk4300
20260215_104513	1635	Pride and Prejudice - pg1342_chunk3895	INSERTED					not at all	10	10	30	50	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3895|Pride and Prejudice - pg1342_chunk4042|Pride and Prejudice - pg1342_chunk1083|Pride and Prejudice - pg1342_chunk4300|Pride and Prejudice - pg1342_chunk32	Pride and Prejudice - pg1342_chunk3895|Pride and Prejudice - pg1342_chunk4042|Pride and Prejudice - pg1342_chunk1083|Pride and Prejudice - pg1342_chunk4300|Pride and Prejudice - pg1342_chunk32
20260215_104513	1636	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6702	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6702|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5397|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3379|Common Sense by Thomas Paine - pg147_chunk626|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6424	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6702|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5397|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3379|Common Sense by Thomas Paine - pg147_chunk626|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6424
20260215_104513	1636	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6702	INSERTED					not at all	10	10	23	73	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6702|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5397|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3379|Common Sense by Thomas Paine - pg147_chunk626|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6424	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6702|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5397|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3379|Common Sense by Thomas Paine - pg147_chunk626|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6424
20260215_104513	1637	The King in Yellow by Robert W. Chambers  - pg8492_chunk843	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk843|Heart of Darkness by Joseph Conrad - pg219_chunk480|Frankenstein  The Modern Prometheus - pg84_chunk2193|A Room with a View by E. M. Forster - pg2641_chunk1119|Heart of Darkness by Joseph Conrad - pg219_chunk403	The King in Yellow by Robert W. Chambers  - pg8492_chunk843|Heart of Darkness by Joseph Conrad - pg219_chunk480|Frankenstein  The Modern Prometheus - pg84_chunk2193|A Room with a View by E. M. Forster - pg2641_chunk1119|Heart of Darkness by Joseph Conrad - pg219_chunk403
20260215_104513	1637	The King in Yellow by Robert W. Chambers  - pg8492_chunk843	INSERTED					not at all	10	10	29	55	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk843|Heart of Darkness by Joseph Conrad - pg219_chunk480|Frankenstein  The Modern Prometheus - pg84_chunk2193|Heart of Darkness by Joseph Conrad - pg219_chunk403|A Room with a View by E. M. Forster - pg2641_chunk1119	The King in Yellow by Robert W. Chambers  - pg8492_chunk843|Heart of Darkness by Joseph Conrad - pg219_chunk480|Frankenstein  The Modern Prometheus - pg84_chunk2193|Heart of Darkness by Joseph Conrad - pg219_chunk403|A Room with a View by E. M. Forster - pg2641_chunk1119
20260215_104513	1638	Pride and Prejudice - pg1342_chunk881	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk881|Pride and Prejudice - pg1342_chunk196|Pride and Prejudice - pg1342_chunk1359|Frankenstein  The Modern Prometheus - pg84_chunk427|Pride and Prejudice - pg1342_chunk1388	Pride and Prejudice - pg1342_chunk881|Pride and Prejudice - pg1342_chunk196|Pride and Prejudice - pg1342_chunk1359|Frankenstein  The Modern Prometheus - pg84_chunk427|Pride and Prejudice - pg1342_chunk1388
20260215_104513	1638	Pride and Prejudice - pg1342_chunk881	INSERTED					not at all	10	10	24	61	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk881|Pride and Prejudice - pg1342_chunk196|Pride and Prejudice - pg1342_chunk1359|Frankenstein  The Modern Prometheus - pg84_chunk427|Pride and Prejudice - pg1342_chunk829	Pride and Prejudice - pg1342_chunk881|Pride and Prejudice - pg1342_chunk196|Pride and Prejudice - pg1342_chunk1359|Frankenstein  The Modern Prometheus - pg84_chunk427|Pride and Prejudice - pg1342_chunk829
20260215_104513	1639	Pride and Prejudice - pg1342_chunk5027	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk5027|Pride and Prejudice - pg1342_chunk3190|Pride and Prejudice - pg1342_chunk2130|Pride and Prejudice - pg1342_chunk5155|Pride and Prejudice - pg1342_chunk1919	Pride and Prejudice - pg1342_chunk5027|Pride and Prejudice - pg1342_chunk3190|Pride and Prejudice - pg1342_chunk2130|Pride and Prejudice - pg1342_chunk5155|Pride and Prejudice - pg1342_chunk1919
20260215_104513	1639	Pride and Prejudice - pg1342_chunk5027	INSERTED					not at all	10	10	28	48	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk5027|Pride and Prejudice - pg1342_chunk2130|Pride and Prejudice - pg1342_chunk3190|Pride and Prejudice - pg1342_chunk5155|Pride and Prejudice - pg1342_chunk2035	Pride and Prejudice - pg1342_chunk5027|Pride and Prejudice - pg1342_chunk2130|Pride and Prejudice - pg1342_chunk3190|Pride and Prejudice - pg1342_chunk5155|Pride and Prejudice - pg1342_chunk2035
20260215_104513	1640	Pride and Prejudice - pg1342_chunk449	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk449|Pride and Prejudice - pg1342_chunk2035|Pride and Prejudice - pg1342_chunk4711|Pride and Prejudice - pg1342_chunk1764|Pride and Prejudice - pg1342_chunk2107	Pride and Prejudice - pg1342_chunk449|Pride and Prejudice - pg1342_chunk2035|Pride and Prejudice - pg1342_chunk4711|Pride and Prejudice - pg1342_chunk1764|Pride and Prejudice - pg1342_chunk2107
20260215_104513	1640	Pride and Prejudice - pg1342_chunk449	INSERTED					not at all	10	10	27	56	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk449|Pride and Prejudice - pg1342_chunk2035|Pride and Prejudice - pg1342_chunk4711|Pride and Prejudice - pg1342_chunk2107|Pride and Prejudice - pg1342_chunk1764	Pride and Prejudice - pg1342_chunk449|Pride and Prejudice - pg1342_chunk2035|Pride and Prejudice - pg1342_chunk4711|Pride and Prejudice - pg1342_chunk2107|Pride and Prejudice - pg1342_chunk1764
20260215_104513	1641	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4870	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4870|The King in Yellow by Robert W. Chambers  - pg8492_chunk2400|Pride and Prejudice - pg1342_chunk4372|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3905|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4609	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4870|The King in Yellow by Robert W. Chambers  - pg8492_chunk2400|Pride and Prejudice - pg1342_chunk4372|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3905|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4609
20260215_104513	1641	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4870	INSERTED					not at all	10	10	28	51	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4870|The King in Yellow by Robert W. Chambers  - pg8492_chunk2400|Pride and Prejudice - pg1342_chunk1183|Pride and Prejudice - pg1342_chunk4372|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3905	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4870|The King in Yellow by Robert W. Chambers  - pg8492_chunk2400|Pride and Prejudice - pg1342_chunk1183|Pride and Prejudice - pg1342_chunk4372|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3905
20260215_104513	1642	Pride and Prejudice - pg1342_chunk1538	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1538|Pride and Prejudice - pg1342_chunk4457|Pride and Prejudice - pg1342_chunk4660|Pride and Prejudice - pg1342_chunk787|Pride and Prejudice - pg1342_chunk1647	Pride and Prejudice - pg1342_chunk1538|Pride and Prejudice - pg1342_chunk4457|Pride and Prejudice - pg1342_chunk4660|Pride and Prejudice - pg1342_chunk787|Pride and Prejudice - pg1342_chunk1647
20260215_104513	1642	Pride and Prejudice - pg1342_chunk1538	INSERTED					not at all	10	10	25	40	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1538|Pride and Prejudice - pg1342_chunk4660|Pride and Prejudice - pg1342_chunk4457|Pride and Prejudice - pg1342_chunk787|Pride and Prejudice - pg1342_chunk3898	Pride and Prejudice - pg1342_chunk1538|Pride and Prejudice - pg1342_chunk4660|Pride and Prejudice - pg1342_chunk4457|Pride and Prejudice - pg1342_chunk787|Pride and Prejudice - pg1342_chunk3898
20260215_104513	1643	The King in Yellow by Robert W. Chambers  - pg8492_chunk2115	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk2115|A Room with a View by E. M. Forster - pg2641_chunk1371|The King in Yellow by Robert W. Chambers  - pg8492_chunk69|Pride and Prejudice - pg1342_chunk131|A Room with a View by E. M. Forster - pg2641_chunk741	The King in Yellow by Robert W. Chambers  - pg8492_chunk2115|A Room with a View by E. M. Forster - pg2641_chunk1371|The King in Yellow by Robert W. Chambers  - pg8492_chunk69|Pride and Prejudice - pg1342_chunk131|A Room with a View by E. M. Forster - pg2641_chunk741
20260215_104513	1643	The King in Yellow by Robert W. Chambers  - pg8492_chunk2115	INSERTED					not at all	10	10	26	55	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk2115|A Room with a View by E. M. Forster - pg2641_chunk1371|The King in Yellow by Robert W. Chambers  - pg8492_chunk69|Pride and Prejudice - pg1342_chunk131|A Room with a View by E. M. Forster - pg2641_chunk741	The King in Yellow by Robert W. Chambers  - pg8492_chunk2115|A Room with a View by E. M. Forster - pg2641_chunk1371|The King in Yellow by Robert W. Chambers  - pg8492_chunk69|Pride and Prejudice - pg1342_chunk131|A Room with a View by E. M. Forster - pg2641_chunk741
20260215_104513	1644	Pride and Prejudice - pg1342_chunk909	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk909|Pride and Prejudice - pg1342_chunk1278|Pride and Prejudice - pg1342_chunk3665|Pride and Prejudice - pg1342_chunk816|Pride and Prejudice - pg1342_chunk1112	Pride and Prejudice - pg1342_chunk909|Pride and Prejudice - pg1342_chunk1278|Pride and Prejudice - pg1342_chunk1112|Pride and Prejudice - pg1342_chunk816|Pride and Prejudice - pg1342_chunk3665
20260215_104513	1644	Pride and Prejudice - pg1342_chunk909	INSERTED					not at all	10	10	27	52	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk909|Pride and Prejudice - pg1342_chunk1278|Pride and Prejudice - pg1342_chunk1112|Pride and Prejudice - pg1342_chunk2481|Pride and Prejudice - pg1342_chunk816	Pride and Prejudice - pg1342_chunk909|Pride and Prejudice - pg1342_chunk1278|Pride and Prejudice - pg1342_chunk1112|Pride and Prejudice - pg1342_chunk2481|Pride and Prejudice - pg1342_chunk816
20260215_104513	1645	Pride and Prejudice - pg1342_chunk3159	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3159|Pride and Prejudice - pg1342_chunk2962|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444|Pride and Prejudice - pg1342_chunk1509|Pride and Prejudice - pg1342_chunk816	Pride and Prejudice - pg1342_chunk3159|Pride and Prejudice - pg1342_chunk2962|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444|Pride and Prejudice - pg1342_chunk1509|Pride and Prejudice - pg1342_chunk816
20260215_104513	1645	Pride and Prejudice - pg1342_chunk3159	INSERTED					not at all	10	10	10	53	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3159|Pride and Prejudice - pg1342_chunk2962|Pride and Prejudice - pg1342_chunk1509|Pride and Prejudice - pg1342_chunk816|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444	Pride and Prejudice - pg1342_chunk3159|Pride and Prejudice - pg1342_chunk2962|Pride and Prejudice - pg1342_chunk1509|Pride and Prejudice - pg1342_chunk816|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444
20260215_104513	1646	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1228	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1228|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk709|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1336|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1183|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1029	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1228|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk709|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1336|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1183|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1029
20260215_104513	1646	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1228	INSERTED					not at all	10	10	26	51	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1228|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk709|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1336|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1183|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2776	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1228|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk709|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1336|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1183|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2776
20260215_104513	1647	Pride and Prejudice - pg1342_chunk3040	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3040|Pride and Prejudice - pg1342_chunk4511|Pride and Prejudice - pg1342_chunk3923|Pride and Prejudice - pg1342_chunk3084|Pride and Prejudice - pg1342_chunk5192	Pride and Prejudice - pg1342_chunk3040|Pride and Prejudice - pg1342_chunk4511|Pride and Prejudice - pg1342_chunk3923|Pride and Prejudice - pg1342_chunk3084|Pride and Prejudice - pg1342_chunk5192
20260215_104513	1647	Pride and Prejudice - pg1342_chunk3040	INSERTED					not at all	10	10	21	65	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3040|Pride and Prejudice - pg1342_chunk3923|Pride and Prejudice - pg1342_chunk3084|Pride and Prejudice - pg1342_chunk4511|Pride and Prejudice - pg1342_chunk5192	Pride and Prejudice - pg1342_chunk3040|Pride and Prejudice - pg1342_chunk3923|Pride and Prejudice - pg1342_chunk3084|Pride and Prejudice - pg1342_chunk4511|Pride and Prejudice - pg1342_chunk5192
20260215_104513	1648	Pride and Prejudice - pg1342_chunk1866	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1866|Pride and Prejudice - pg1342_chunk4511|Pride and Prejudice - pg1342_chunk437|Pride and Prejudice - pg1342_chunk615|Pride and Prejudice - pg1342_chunk1892	Pride and Prejudice - pg1342_chunk1866|Pride and Prejudice - pg1342_chunk4511|Pride and Prejudice - pg1342_chunk437|Pride and Prejudice - pg1342_chunk615|Pride and Prejudice - pg1342_chunk1892
20260215_104513	1648	Pride and Prejudice - pg1342_chunk1866	INSERTED					not at all	10	10	26	63	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1866|Pride and Prejudice - pg1342_chunk4511|Pride and Prejudice - pg1342_chunk437|Pride and Prejudice - pg1342_chunk615|Pride and Prejudice - pg1342_chunk338	Pride and Prejudice - pg1342_chunk1866|Pride and Prejudice - pg1342_chunk4511|Pride and Prejudice - pg1342_chunk437|Pride and Prejudice - pg1342_chunk615|Pride and Prejudice - pg1342_chunk338
20260215_104513	1649	Pride and Prejudice - pg1342_chunk3144	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3144|Heart of Darkness by Joseph Conrad - pg219_chunk198|Pride and Prejudice - pg1342_chunk3544|Pride and Prejudice - pg1342_chunk2543|Pride and Prejudice - pg1342_chunk4271	Pride and Prejudice - pg1342_chunk3144|Heart of Darkness by Joseph Conrad - pg219_chunk198|Pride and Prejudice - pg1342_chunk3544|Pride and Prejudice - pg1342_chunk2543|Pride and Prejudice - pg1342_chunk4271
20260215_104513	1649	Pride and Prejudice - pg1342_chunk3144	INSERTED					not at all	10	10	28	48	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3144|Pride and Prejudice - pg1342_chunk3544|A Room with a View by E. M. Forster - pg2641_chunk1054|Pride and Prejudice - pg1342_chunk2543|Heart of Darkness by Joseph Conrad - pg219_chunk198	Pride and Prejudice - pg1342_chunk3144|Pride and Prejudice - pg1342_chunk3544|A Room with a View by E. M. Forster - pg2641_chunk1054|Pride and Prejudice - pg1342_chunk2543|Heart of Darkness by Joseph Conrad - pg219_chunk198
20260215_104513	1650	The King in Yellow by Robert W. Chambers  - pg8492_chunk1206	ORIGINAL														True	1	True	1	4/5	0.8000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1206|The King in Yellow by Robert W. Chambers  - pg8492_chunk1213|Heart of Darkness by Joseph Conrad - pg219_chunk858|The King in Yellow by Robert W. Chambers  - pg8492_chunk1205|The King in Yellow by Robert W. Chambers  - pg8492_chunk1395	The King in Yellow by Robert W. Chambers  - pg8492_chunk1206|The King in Yellow by Robert W. Chambers  - pg8492_chunk1213|Heart of Darkness by Joseph Conrad - pg219_chunk858|The King in Yellow by Robert W. Chambers  - pg8492_chunk1205|Frankenstein  The Modern Prometheus - pg84_chunk2963
20260215_104513	1650	The King in Yellow by Robert W. Chambers  - pg8492_chunk1206	INSERTED					not at all	10	10	28	52	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1206|The King in Yellow by Robert W. Chambers  - pg8492_chunk1213|Heart of Darkness by Joseph Conrad - pg219_chunk858|The King in Yellow by Robert W. Chambers  - pg8492_chunk1205|The King in Yellow by Robert W. Chambers  - pg8492_chunk1395	The King in Yellow by Robert W. Chambers  - pg8492_chunk1206|The King in Yellow by Robert W. Chambers  - pg8492_chunk1213|Heart of Darkness by Joseph Conrad - pg219_chunk858|The King in Yellow by Robert W. Chambers  - pg8492_chunk1205|The King in Yellow by Robert W. Chambers  - pg8492_chunk1395
20260215_104513	1651	Pride and Prejudice - pg1342_chunk202	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk202|Pride and Prejudice - pg1342_chunk206|Pride and Prejudice - pg1342_chunk192|Pride and Prejudice - pg1342_chunk199|Pride and Prejudice - pg1342_chunk4909	Pride and Prejudice - pg1342_chunk202|Pride and Prejudice - pg1342_chunk206|Pride and Prejudice - pg1342_chunk192|Pride and Prejudice - pg1342_chunk199|Pride and Prejudice - pg1342_chunk4909
20260215_104513	1651	Pride and Prejudice - pg1342_chunk202	INSERTED					not at all	10	10	24	62	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk202|Pride and Prejudice - pg1342_chunk206|Pride and Prejudice - pg1342_chunk192|Pride and Prejudice - pg1342_chunk199|Pride and Prejudice - pg1342_chunk4909	Pride and Prejudice - pg1342_chunk202|Pride and Prejudice - pg1342_chunk206|Pride and Prejudice - pg1342_chunk192|Pride and Prejudice - pg1342_chunk199|Pride and Prejudice - pg1342_chunk4909
20260215_104513	1652	Pride and Prejudice - pg1342_chunk4002	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk4002|The King in Yellow by Robert W. Chambers  - pg8492_chunk129|Pride and Prejudice - pg1342_chunk3125|Pride and Prejudice - pg1342_chunk1438|Pride and Prejudice - pg1342_chunk2820	Pride and Prejudice - pg1342_chunk4002|The King in Yellow by Robert W. Chambers  - pg8492_chunk129|Pride and Prejudice - pg1342_chunk3125|Pride and Prejudice - pg1342_chunk1438|Pride and Prejudice - pg1342_chunk2820
20260215_104513	1652	Pride and Prejudice - pg1342_chunk4002	INSERTED					not at all	10	10	28	54	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk4002|Pride and Prejudice - pg1342_chunk2820|Pride and Prejudice - pg1342_chunk1183|The King in Yellow by Robert W. Chambers  - pg8492_chunk129|Common Sense by Thomas Paine - pg147_chunk743	Pride and Prejudice - pg1342_chunk4002|Pride and Prejudice - pg1342_chunk2820|Pride and Prejudice - pg1342_chunk1183|The King in Yellow by Robert W. Chambers  - pg8492_chunk129|Common Sense by Thomas Paine - pg147_chunk743
