ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	ORIGINAL											10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|A Room with a View by E. M. Forster - pg2641_chunk1521|Pride and Prejudice - pg1342_chunk279	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|A Room with a View by E. M. Forster - pg2641_chunk1521|Pride and Prejudice - pg1342_chunk279
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	partly,lover,tease,something,worse,malicious,clergyman	partly,lover,tease,something,worse,malicious,clergyman	8,24,46,53,63,93,137	14,29,51,62,68,102,146							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk157|Pride and Prejudice - pg1342_chunk466	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk157|Pride and Prejudice - pg1342_chunk466
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	partly,lover,something,worse,malicious,pleasure,people	partly,lover,something,worse,malicious,pleasure,people	8,24,53,63,93,103,125	14,29,62,68,102,111,131							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk279|Pride and Prejudice - pg1342_chunk3347	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk279|Pride and Prejudice - pg1342_chunk3347
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	partly,lover,worse,malicious,pleasure,people,clergyman	partly,lover,worse,malicious,pleasure,people,clergyman	8,24,63,93,103,125,137	14,29,68,102,111,131,146							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|The King in Yellow by Robert W. Chambers  - pg8492_chunk2600|A Room with a View by E. M. Forster - pg2641_chunk75	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|The King in Yellow by Robert W. Chambers  - pg8492_chunk2600|A Room with a View by E. M. Forster - pg2641_chunk75
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	lover,tease,something,worse,malicious,pleasure,people	lover,tease,something,worse,malicious,pleasure,people	24,46,53,63,93,103,125	29,51,62,68,102,111,131							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk279|A Room with a View by E. M. Forster - pg2641_chunk1521|Pride and Prejudice - pg1342_chunk2481	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk279|A Room with a View by E. M. Forster - pg2641_chunk1521|Pride and Prejudice - pg1342_chunk2481
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	partly,lover,tease,something,pleasure,people,clergyman	partly,lover,tease,something,pleasure,people,clergyman	8,24,46,53,103,125,137	14,29,51,62,111,131,146							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Frankenstein  The Modern Prometheus - pg84_chunk3021|Pride and Prejudice - pg1342_chunk2836	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Frankenstein  The Modern Prometheus - pg84_chunk3021|Pride and Prejudice - pg1342_chunk2836
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	lover,tease,something,malicious,pleasure,thwarting,clergyman	lover,tease,something,malicious,pleasure,thwarting,clergyman	24,46,53,93,103,115,137	29,51,62,102,111,124,146							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk466|A Room with a View by E. M. Forster - pg2641_chunk1521	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk466|A Room with a View by E. M. Forster - pg2641_chunk1521
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	partly,lover,something,malicious,pleasure,thwarting,clergyman	partly,lover,something,malicious,pleasure,thwarting,clergyman	8,24,53,93,103,115,137	14,29,62,102,111,124,146							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk466|The King in Yellow by Robert W. Chambers  - pg8492_chunk2600	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk466|The King in Yellow by Robert W. Chambers  - pg8492_chunk2600
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	partly,lover,worse,malicious,pleasure,thwarting,clergyman	partly,lover,worse,malicious,pleasure,thwarting,clergyman	8,24,63,93,103,115,137	14,29,68,102,111,124,146							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk466|The King in Yellow by Robert W. Chambers  - pg8492_chunk2600	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk466|The King in Yellow by Robert W. Chambers  - pg8492_chunk2600
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	lover,something,worse,malicious,pleasure,thwarting,people	lover,something,worse,malicious,pleasure,thwarting,people	24,53,63,93,103,115,125	29,62,68,102,111,124,131							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|A Room with a View by E. M. Forster - pg2641_chunk1521|Pride and Prejudice - pg1342_chunk279	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk279|A Room with a View by E. M. Forster - pg2641_chunk1521
20260215_113302	434	A Room with a View by E. M. Forster - pg2641_chunk1474	REMOVED	partly,tease,something,worse,thwarting,people,clergyman	partly,tease,something,worse,thwarting,people,clergyman	8,46,53,63,115,125,137	14,51,62,68,124,131,146							10	10	120	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk466|A Room with a View by E. M. Forster - pg2641_chunk2030	A Room with a View by E. M. Forster - pg2641_chunk1474|Pride and Prejudice - pg1342_chunk3658|A Room with a View by E. M. Forster - pg2641_chunk1199|Pride and Prejudice - pg1342_chunk466|A Room with a View by E. M. Forster - pg2641_chunk2030
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	ORIGINAL											13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6047|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5460|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5453|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6047|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5460|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5453|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	proved,entirely,disease,where,campaign,charge,newly	proved,entirely,disease,where,campaign,charge,newly	0,7,33,76,86,129,139	6,15,40,81,94,135,144							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3258|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5161	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3258|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5161
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	proved,promptly,appeared,provinces,where,campaign,outset	proved,promptly,appeared,provinces,where,campaign,outset	0,41,50,66,76,86,119	6,49,58,75,81,94,125							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|medical_research_report_chunk64|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5380|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172|Common Sense by Thomas Paine - pg147_chunk431	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|medical_research_report_chunk64|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5380|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172|Common Sense by Thomas Paine - pg147_chunk431
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	proved,entirely,ineffective,disease,promptly,appeared,provinces	proved,entirely,ineffective,disease,promptly,appeared,provinces	0,7,16,33,41,50,66	6,15,27,40,49,58,75							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3903|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk201|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4542	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3903|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk201|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4542
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	entirely,disease,promptly,appeared,campaign,outset,charge	entirely,disease,promptly,appeared,campaign,outset,charge	7,33,41,50,86,119,129	15,40,49,58,94,125,135							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3387|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7160|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4898	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3387|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7160|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4898
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	entirely,promptly,provinces,where,campaign,charge,newly	entirely,promptly,provinces,where,campaign,charge,newly	7,41,66,76,86,129,139	15,49,75,81,94,135,144							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|medical_research_report_chunk64|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5453|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6047	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|medical_research_report_chunk64|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5453|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6047
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	proved,disease,provinces,where,campaign,charge,newly	proved,disease,provinces,where,campaign,charge,newly	0,33,66,76,86,129,139	6,40,75,81,94,135,144							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Pride and Prejudice - pg1342_chunk1761|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172|Heart of Darkness by Joseph Conrad - pg219_chunk826	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Pride and Prejudice - pg1342_chunk1761|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172|Heart of Darkness by Joseph Conrad - pg219_chunk826
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	disease,promptly,appeared,provinces,where,charge,newly	disease,promptly,appeared,provinces,where,charge,newly	33,41,50,66,76,129,139	40,49,58,75,81,135,144							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6555|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3965	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6555|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3965
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	proved,entirely,disease,where,against,outset,newly	proved,entirely,disease,where,against,outset,newly	0,7,33,76,95,119,139	6,15,40,81,102,125,144							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5161|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3903|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5161|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3903|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	ineffective,promptly,appeared,provinces,where,against,outset	ineffective,promptly,appeared,provinces,where,against,outset	16,41,50,66,76,95,119	27,49,58,75,81,102,125							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5380|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|medical_research_report_chunk43|medical_research_report_chunk64	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5380|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|medical_research_report_chunk43|medical_research_report_chunk64
20260215_113302	435	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456	REMOVED	proved,entirely,promptly,appeared,where,charge,newly	proved,entirely,promptly,appeared,where,charge,newly	0,7,41,50,76,129,139	6,15,49,58,81,135,144							13	10	1716	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6047|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5460|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5453	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5456|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6047|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5473|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5460|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5453
20260215_113302	436	medical_research_report_chunk108	ORIGINAL											10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|medical_research_report_chunk43|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5202|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1541	medical_research_report_chunk108|medical_research_report_chunk43|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5202|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1541
20260215_113302	436	medical_research_report_chunk108	REMOVED	establishing,framework,responsible,development,deployment,morally,sound	establishing,framework,responsible,development,deployment,morally,sound	3,18,32,44,60,130,138	15,27,43,55,70,137,143							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5202|medical_research_report_chunk43|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6848|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079	medical_research_report_chunk108|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5202|medical_research_report_chunk43|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6848|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079
20260215_113302	436	medical_research_report_chunk108	REMOVED	establishing,framework,responsible,development,protocol,morally,sound	establishing,framework,responsible,development,protocol,morally,sound	3,18,32,44,90,130,138	15,27,43,55,98,137,143							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|rag_test_doc_1_chunk79|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|finance_bank_transformation_chunk65|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918	medical_research_report_chunk108|rag_test_doc_1_chunk79|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|finance_bank_transformation_chunk65|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1918
20260215_113302	436	medical_research_report_chunk108	REMOVED	establishing,responsible,development,deployment,effective,morally,sound	establishing,responsible,development,deployment,effective,morally,sound	3,32,44,60,111,130,138	15,43,55,70,120,137,143							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|Common Sense by Thomas Paine - pg147_chunk636|Common Sense by Thomas Paine - pg147_chunk784|medical_research_report_chunk81|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6848	medical_research_report_chunk108|Common Sense by Thomas Paine - pg147_chunk636|Common Sense by Thomas Paine - pg147_chunk784|medical_research_report_chunk81|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6848
20260215_113302	436	medical_research_report_chunk108	REMOVED	establishing,development,deployment,ensuring,effective,morally,sound	establishing,development,deployment,ensuring,effective,morally,sound	3,44,60,72,111,130,138	15,55,70,80,120,137,143							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|Common Sense by Thomas Paine - pg147_chunk636|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1541|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6719|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985	medical_research_report_chunk108|Common Sense by Thomas Paine - pg147_chunk636|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1541|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6719|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985
20260215_113302	436	medical_research_report_chunk108	REMOVED	establishing,responsible,development,ensuring,protocol,effective,morally	establishing,responsible,development,ensuring,protocol,effective,morally	3,32,44,72,90,111,130	15,43,55,80,98,120,137							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|rag_test_doc_1_chunk79|Pride and Prejudice - pg1342_chunk1746|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|Common Sense by Thomas Paine - pg147_chunk96	medical_research_report_chunk108|rag_test_doc_1_chunk79|Pride and Prejudice - pg1342_chunk1746|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|Common Sense by Thomas Paine - pg147_chunk96
20260215_113302	436	medical_research_report_chunk108	REMOVED	framework,responsible,development,deployment,ensuring,protocol,morally	framework,responsible,development,deployment,ensuring,protocol,morally	18,32,44,60,72,90,130	27,43,55,70,80,98,137							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Common Sense by Thomas Paine - pg147_chunk96|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5202	medical_research_report_chunk108|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Common Sense by Thomas Paine - pg147_chunk96|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5202
20260215_113302	436	medical_research_report_chunk108	REMOVED	framework,responsible,deployment,ensuring,protocol,morally,sound	framework,responsible,deployment,ensuring,protocol,morally,sound	18,32,60,72,90,130,138	27,43,70,80,98,137,143							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|rag_test_doc_1_chunk79|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5202	medical_research_report_chunk108|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|rag_test_doc_1_chunk79|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5202
20260215_113302	436	medical_research_report_chunk108	REMOVED	establishing,framework,deployment,ensuring,protocol,morally,sound	establishing,framework,deployment,ensuring,protocol,morally,sound	3,18,60,72,90,130,138	15,27,70,80,98,137,143							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|rag_test_doc_1_chunk79|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3158|Common Sense by Thomas Paine - pg147_chunk530	medical_research_report_chunk108|rag_test_doc_1_chunk79|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5079|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3158|Common Sense by Thomas Paine - pg147_chunk530
20260215_113302	436	medical_research_report_chunk108	REMOVED	responsible,development,deployment,ensuring,effective,morally,sound	responsible,development,deployment,ensuring,effective,morally,sound	32,44,60,72,111,130,138	43,55,70,80,120,137,143							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|Common Sense by Thomas Paine - pg147_chunk636|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Common Sense by Thomas Paine - pg147_chunk784|rag_test_doc_1_chunk79	medical_research_report_chunk108|Common Sense by Thomas Paine - pg147_chunk636|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Common Sense by Thomas Paine - pg147_chunk784|rag_test_doc_1_chunk79
20260215_113302	436	medical_research_report_chunk108	REMOVED	establishing,framework,development,deployment,ensuring,protocol,sound	establishing,framework,development,deployment,ensuring,protocol,sound	3,18,44,60,72,90,138	15,27,55,70,80,98,143							10	10	120	True	1	True	1	5/5	1.0000	medical_research_report_chunk108|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3158|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1541|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk611	medical_research_report_chunk108|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3158|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1541|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk611
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	ORIGINAL											10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk1840|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk2260|Pride and Prejudice - pg1342_chunk1761	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk1840|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk2260|Pride and Prejudice - pg1342_chunk1761
